city,industry,role,experience_years,salary_lpa,primary_ai_tool,ai_adopted
Bangalore,IT,Data Analyst,4,11.23,TensorFlow,0
Chennai,Finance,Data Scientist,2,8.27,ChatGPT,0
Hyderabad,E-commerce,Data Analyst,0,5.44,ChatGPT,1
Pune,E-commerce,Data Scientist,10,26.67,ChatGPT,0
Bangalore,Healthcare,AI Researcher,1,12.74,ChatGPT,1
Delhi,EdTech,Data Analyst,1,5.99,PyTorch,1
Hyderabad,Healthcare,Data Analyst,4,12.0,Scikit-learn,0
Delhi,EdTech,ML Engineer,11,30.91,Azure AI,1
Pune,Healthcare,Data Scientist,4,14.49,AWS AI,1
Mumbai,Finance,Data Analyst,4,9.92,Azure AI,1
Hyderabad,E-commerce,Data Scientist,9,24.24,TensorFlow,1
Pune,IT,ML Engineer,4,16.06,ChatGPT,0
Pune,Finance,Data Analyst,0,3.0,Scikit-learn,1
Hyderabad,E-commerce,Data Analyst,5,13.85,AWS AI,0
Pune,Healthcare,AI Engineer,1,8.82,Azure AI,1
Chennai,IT,AI Engineer,5,12.96,PyTorch,1
Bangalore,Manufacturing,Data Analyst,11,25.37,PyTorch,0
Bangalore,Healthcare,Data Scientist,1,4.79,AWS AI,0
Delhi,E-commerce,ML Engineer,1,12.67,Scikit-learn,1
Hyderabad,Manufacturing,ML Engineer,7,23.18,TensorFlow,0
Delhi,IT,Data Analyst,7,20.14,Scikit-learn,1
Hyderabad,EdTech,Data Analyst,11,25.06,TensorFlow,1
Pune,Manufacturing,AI Engineer,6,19.24,Azure AI,0
Chennai,EdTech,AI Engineer,9,25.92,TensorFlow,1
Bangalore,Manufacturing,Data Analyst,6,17.16,Azure AI,1
Delhi,E-commerce,AI Engineer,2,8.54,AWS AI,1
Hyderabad,EdTech,Data Scientist,6,16.91,ChatGPT,1
Pune,E-commerce,AI Researcher,10,27.5,Scikit-learn,1
Chennai,Manufacturing,AI Researcher,10,29.15,Scikit-learn,0
Pune,E-commerce,AI Researcher,9,26.74,Scikit-learn,0
Hyderabad,Finance,AI Researcher,2,15.95,AWS AI,1
Mumbai,Finance,Data Scientist,4,11.61,AWS AI,0
Mumbai,Healthcare,Data Scientist,4,14.92,Scikit-learn,1
Mumbai,EdTech,AI Researcher,9,29.2,ChatGPT,1
Delhi,EdTech,AI Engineer,10,29.02,PyTorch,1
Chennai,Healthcare,Data Analyst,8,21.39,Azure AI,1
Delhi,EdTech,AI Engineer,7,17.75,TensorFlow,1
Hyderabad,IT,Data Scientist,1,6.59,PyTorch,1
Hyderabad,E-commerce,Data Analyst,5,11.46,TensorFlow,1
Chennai,E-commerce,Data Scientist,2,10.31,PyTorch,0
Hyderabad,Finance,Data Scientist,7,19.3,ChatGPT,1
Delhi,IT,Data Scientist,5,17.75,Scikit-learn,1
Hyderabad,Manufacturing,ML Engineer,3,15.53,ChatGPT,1
Delhi,Healthcare,Data Scientist,4,12.57,Azure AI,0
Pune,Manufacturing,Data Analyst,10,24.14,TensorFlow,1
Delhi,E-commerce,AI Researcher,7,22.84,Azure AI,0
Delhi,EdTech,ML Engineer,4,18.97,TensorFlow,1
Mumbai,E-commerce,AI Researcher,8,22.4,PyTorch,1
Delhi,Healthcare,Data Analyst,9,22.23,PyTorch,1
Hyderabad,Manufacturing,AI Researcher,7,22.61,Azure AI,1
Pune,Finance,Data Scientist,9,26.98,AWS AI,1
Chennai,EdTech,ML Engineer,3,12.35,Azure AI,0
Chennai,IT,AI Researcher,2,16.03,Scikit-learn,1
Mumbai,Manufacturing,AI Engineer,10,23.57,Scikit-learn,1
Bangalore,Finance,Data Scientist,11,30.59,Scikit-learn,1
Mumbai,Finance,ML Engineer,3,15.98,ChatGPT,1
Chennai,Healthcare,AI Engineer,1,5.17,TensorFlow,1
Chennai,Finance,AI Engineer,10,22.11,Azure AI,0
Mumbai,EdTech,AI Engineer,0,8.4,ChatGPT,1
Hyderabad,E-commerce,Data Analyst,9,21.34,ChatGPT,1
Mumbai,Finance,AI Researcher,2,14.24,TensorFlow,0
Delhi,IT,ML Engineer,9,24.98,PyTorch,1
Pune,Healthcare,ML Engineer,2,9.35,Azure AI,1
Chennai,Finance,AI Researcher,7,22.69,AWS AI,0
Bangalore,IT,Data Analyst,6,19.6,ChatGPT,0
Hyderabad,Manufacturing,AI Researcher,6,23.98,TensorFlow,1
Pune,E-commerce,Data Scientist,1,7.92,PyTorch,0
Mumbai,E-commerce,AI Researcher,4,14.65,Scikit-learn,1
Mumbai,IT,ML Engineer,0,7.0,PyTorch,1
Delhi,EdTech,AI Engineer,5,13.91,AWS AI,1
Chennai,EdTech,ML Engineer,4,14.89,Scikit-learn,0
Chennai,Healthcare,AI Researcher,4,21.13,PyTorch,1
Bangalore,Manufacturing,AI Researcher,1,10.19,Azure AI,1
Pune,Healthcare,Data Scientist,6,18.23,PyTorch,1
Bangalore,IT,ML Engineer,2,10.5,ChatGPT,1
Pune,Manufacturing,ML Engineer,4,16.89,PyTorch,1
Pune,Finance,AI Researcher,5,20.87,Scikit-learn,0
Hyderabad,IT,AI Engineer,4,13.25,AWS AI,1
Chennai,E-commerce,Data Scientist,5,14.66,Scikit-learn,1
Hyderabad,Finance,ML Engineer,11,30.76,Scikit-learn,0
Hyderabad,E-commerce,AI Researcher,5,19.08,PyTorch,0
Delhi,IT,AI Engineer,1,5.77,PyTorch,1
Pune,IT,Data Scientist,2,7.35,Azure AI,1
Bangalore,Healthcare,Data Scientist,11,28.19,PyTorch,1
Chennai,Healthcare,AI Engineer,5,17.11,ChatGPT,0
Mumbai,Healthcare,AI Researcher,5,20.05,Scikit-learn,1
Mumbai,Healthcare,AI Researcher,10,31.15,AWS AI,0
Hyderabad,E-commerce,Data Scientist,8,26.2,ChatGPT,1
Delhi,Manufacturing,Data Analyst,1,9.62,ChatGPT,1
Bangalore,Finance,ML Engineer,8,23.69,AWS AI,1
Delhi,Finance,Data Scientist,10,24.42,Scikit-learn,1
Hyderabad,Healthcare,AI Engineer,11,26.97,Scikit-learn,0
Bangalore,E-commerce,ML Engineer,4,14.04,Azure AI,1
Hyderabad,IT,Data Scientist,9,26.56,Scikit-learn,0
Chennai,Finance,Data Scientist,9,24.72,PyTorch,1
Pune,Manufacturing,AI Engineer,2,9.02,Azure AI,1
Hyderabad,Manufacturing,Data Analyst,1,5.62,PyTorch,0
Hyderabad,Finance,Data Analyst,10,24.56,PyTorch,1
Pune,Manufacturing,AI Engineer,5,17.78,Scikit-learn,0
Bangalore,Manufacturing,Data Analyst,5,16.88,Scikit-learn,0
Pune,Finance,AI Engineer,8,22.3,Scikit-learn,1
Pune,E-commerce,AI Engineer,7,18.21,Scikit-learn,1
Bangalore,Finance,ML Engineer,6,20.17,Scikit-learn,1
Mumbai,Manufacturing,AI Researcher,4,17.16,Azure AI,1
Bangalore,Manufacturing,Data Scientist,0,3.0,Azure AI,1
Delhi,Healthcare,AI Researcher,11,33.06,Scikit-learn,0
Chennai,E-commerce,Data Scientist,10,23.46,TensorFlow,0
Chennai,Manufacturing,Data Analyst,3,11.46,AWS AI,0
Delhi,Healthcare,Data Scientist,3,13.99,TensorFlow,1
Delhi,Manufacturing,Data Scientist,9,22.7,TensorFlow,1
Bangalore,Finance,AI Engineer,2,10.01,ChatGPT,1
Pune,IT,AI Engineer,4,11.48,ChatGPT,1
Pune,Manufacturing,Data Analyst,6,18.14,TensorFlow,1
Hyderabad,Finance,Data Analyst,6,16.81,TensorFlow,0
Pune,IT,ML Engineer,0,8.02,AWS AI,0
Delhi,IT,Data Scientist,8,19.6,Scikit-learn,1
Chennai,EdTech,Data Scientist,3,13.64,Scikit-learn,1
Pune,Finance,ML Engineer,8,24.85,Azure AI,1
Chennai,Manufacturing,AI Engineer,10,23.13,TensorFlow,1
Pune,E-commerce,Data Analyst,11,28.74,ChatGPT,1
Hyderabad,EdTech,AI Engineer,1,5.69,Azure AI,1
Hyderabad,EdTech,Data Scientist,8,21.36,TensorFlow,0
Hyderabad,Finance,Data Analyst,2,6.37,PyTorch,1
Chennai,IT,AI Engineer,10,25.47,Scikit-learn,0
Mumbai,E-commerce,AI Researcher,3,15.27,PyTorch,1
Hyderabad,Finance,ML Engineer,7,21.1,TensorFlow,1
Pune,Finance,Data Scientist,4,9.0,ChatGPT,1
Mumbai,Manufacturing,AI Engineer,2,9.28,ChatGPT,1
Chennai,E-commerce,Data Scientist,3,7.95,TensorFlow,1
Bangalore,Manufacturing,ML Engineer,2,13.12,Scikit-learn,0
Pune,Manufacturing,Data Analyst,1,7.53,TensorFlow,1
Hyderabad,Manufacturing,ML Engineer,1,11.8,Azure AI,1
Pune,IT,AI Researcher,10,27.98,AWS AI,1
Bangalore,IT,Data Analyst,10,25.17,PyTorch,0
Chennai,Finance,Data Scientist,4,13.09,AWS AI,0
Chennai,Healthcare,Data Analyst,9,25.74,TensorFlow,1
Delhi,E-commerce,ML Engineer,9,27.92,TensorFlow,1
Bangalore,Manufacturing,AI Engineer,6,18.04,Azure AI,1
Mumbai,EdTech,AI Engineer,4,14.54,Azure AI,1
Pune,EdTech,Data Scientist,5,14.87,Azure AI,0
Hyderabad,Manufacturing,AI Engineer,0,4.84,AWS AI,1
Hyderabad,EdTech,AI Engineer,10,23.74,AWS AI,0
Bangalore,Healthcare,ML Engineer,3,13.6,PyTorch,0
Bangalore,Finance,AI Researcher,6,27.83,PyTorch,1
Hyderabad,Finance,AI Researcher,10,30.96,PyTorch,0
Mumbai,E-commerce,Data Analyst,8,20.95,ChatGPT,1
Hyderabad,EdTech,Data Scientist,1,5.35,TensorFlow,1
Hyderabad,Healthcare,Data Scientist,9,19.97,TensorFlow,0
Chennai,EdTech,Data Analyst,6,16.3,TensorFlow,0
Bangalore,IT,AI Engineer,8,21.97,Azure AI,1
Bangalore,EdTech,Data Scientist,11,27.39,PyTorch,0
Chennai,EdTech,ML Engineer,0,9.83,ChatGPT,0
Mumbai,Finance,Data Analyst,6,19.37,AWS AI,1
Delhi,IT,ML Engineer,11,28.36,Scikit-learn,1
Mumbai,Healthcare,AI Engineer,2,11.32,Azure AI,1
Delhi,Healthcare,ML Engineer,11,28.06,PyTorch,1
Pune,Manufacturing,Data Analyst,3,9.98,Azure AI,0
Hyderabad,Manufacturing,AI Researcher,4,16.22,Azure AI,1
Bangalore,Manufacturing,AI Engineer,7,14.79,TensorFlow,1
Bangalore,Finance,AI Engineer,7,16.82,Azure AI,1
Pune,Manufacturing,Data Scientist,8,19.63,AWS AI,1
Pune,E-commerce,AI Researcher,1,12.05,Azure AI,0
Chennai,Finance,Data Scientist,3,12.53,PyTorch,0
Bangalore,Finance,Data Scientist,6,17.33,ChatGPT,1
Delhi,E-commerce,AI Researcher,9,29.93,TensorFlow,0
Chennai,EdTech,AI Engineer,2,6.95,PyTorch,1
Pune,EdTech,Data Scientist,0,3.0,TensorFlow,1
Bangalore,Manufacturing,ML Engineer,8,21.87,ChatGPT,1
Mumbai,EdTech,ML Engineer,11,28.36,PyTorch,0
Pune,Healthcare,Data Analyst,0,6.88,PyTorch,1
Chennai,E-commerce,Data Scientist,0,5.01,Azure AI,1
Pune,EdTech,AI Engineer,7,16.92,Scikit-learn,1
Pune,EdTech,Data Analyst,3,9.26,AWS AI,0
Bangalore,Finance,AI Researcher,6,24.94,ChatGPT,1
Delhi,Manufacturing,Data Scientist,8,21.38,Azure AI,1
Chennai,Healthcare,ML Engineer,0,9.0,Scikit-learn,1
Delhi,Healthcare,Data Analyst,3,9.55,Azure AI,1
Bangalore,Finance,Data Scientist,6,17.23,ChatGPT,1
Delhi,E-commerce,Data Scientist,6,17.45,Scikit-learn,1
Bangalore,Manufacturing,Data Scientist,6,15.32,Scikit-learn,1
Delhi,Manufacturing,AI Researcher,11,29.47,Scikit-learn,0
Pune,Healthcare,AI Researcher,0,9.84,PyTorch,1
Pune,EdTech,AI Engineer,8,22.67,Scikit-learn,1
Delhi,EdTech,Data Analyst,10,23.39,Scikit-learn,1
Chennai,IT,ML Engineer,8,26.98,Azure AI,0
Chennai,Manufacturing,Data Scientist,4,12.64,AWS AI,1
Delhi,EdTech,ML Engineer,2,7.13,PyTorch,1
Delhi,EdTech,AI Researcher,7,23.63,Scikit-learn,1
Mumbai,EdTech,Data Analyst,11,29.64,TensorFlow,1
Chennai,EdTech,AI Engineer,6,16.03,ChatGPT,0
Bangalore,Finance,Data Analyst,11,24.78,Scikit-learn,1
Pune,IT,AI Researcher,10,30.15,Scikit-learn,1
Mumbai,Manufacturing,ML Engineer,5,13.13,PyTorch,1
Chennai,Healthcare,Data Scientist,2,9.03,AWS AI,1
Delhi,IT,AI Researcher,8,26.49,Azure AI,1
Pune,Healthcare,Data Scientist,3,13.71,TensorFlow,0
Hyderabad,Finance,AI Engineer,8,20.09,AWS AI,1
Chennai,Finance,AI Engineer,1,4.76,Scikit-learn,1
Chennai,IT,AI Researcher,3,18.34,PyTorch,1
Mumbai,Finance,Data Scientist,2,7.25,AWS AI,1
Mumbai,Finance,Data Analyst,8,19.16,Scikit-learn,0
Delhi,EdTech,AI Engineer,11,23.67,AWS AI,0
Pune,Manufacturing,AI Engineer,1,4.01,TensorFlow,0
Hyderabad,EdTech,ML Engineer,5,19.55,ChatGPT,1
Pune,IT,ML Engineer,2,12.65,Scikit-learn,1
Hyderabad,Finance,Data Scientist,5,18.34,Scikit-learn,1
Delhi,E-commerce,AI Researcher,5,22.76,PyTorch,1
Chennai,Healthcare,ML Engineer,0,6.49,Scikit-learn,0
Mumbai,Healthcare,AI Engineer,2,7.35,Scikit-learn,1
Chennai,Finance,AI Engineer,10,26.68,Scikit-learn,1
Bangalore,E-commerce,ML Engineer,1,10.6,TensorFlow,1
Chennai,E-commerce,AI Engineer,10,23.46,AWS AI,0
Hyderabad,Manufacturing,Data Scientist,0,3.48,AWS AI,1
Bangalore,Manufacturing,AI Researcher,3,14.96,ChatGPT,0
Pune,Healthcare,AI Researcher,0,8.92,AWS AI,0
Mumbai,Finance,AI Engineer,8,22.94,Azure AI,1
Hyderabad,IT,Data Scientist,11,27.29,Azure AI,0
Chennai,Finance,Data Scientist,5,17.0,Scikit-learn,1
Mumbai,Manufacturing,Data Scientist,5,15.47,Azure AI,1
Delhi,Healthcare,Data Analyst,7,19.91,TensorFlow,0
Pune,Manufacturing,AI Researcher,10,31.26,PyTorch,1
Mumbai,Finance,Data Analyst,11,24.28,ChatGPT,1
Delhi,IT,AI Researcher,11,29.57,Azure AI,1
Delhi,Healthcare,Data Analyst,7,22.41,PyTorch,0
Hyderabad,Manufacturing,AI Researcher,5,20.87,TensorFlow,1
Pune,EdTech,Data Analyst,10,21.52,Azure AI,0
Mumbai,Manufacturing,Data Scientist,6,16.09,ChatGPT,1
Bangalore,Healthcare,ML Engineer,5,19.71,TensorFlow,1
Mumbai,Finance,ML Engineer,0,7.44,Azure AI,1
Delhi,IT,ML Engineer,6,20.58,ChatGPT,0
Mumbai,Manufacturing,ML Engineer,9,26.09,AWS AI,0
Delhi,Manufacturing,Data Analyst,4,16.77,ChatGPT,1
Chennai,EdTech,Data Analyst,10,21.77,ChatGPT,0
Delhi,Finance,AI Engineer,5,13.66,ChatGPT,1
Hyderabad,EdTech,Data Analyst,5,17.07,AWS AI,1
Mumbai,Manufacturing,Data Scientist,4,10.44,PyTorch,0
Chennai,E-commerce,AI Researcher,9,25.75,PyTorch,1
Pune,EdTech,ML Engineer,7,24.3,ChatGPT,1
Chennai,E-commerce,ML Engineer,6,21.26,Scikit-learn,1
Bangalore,Healthcare,Data Analyst,7,17.11,TensorFlow,0
Bangalore,Healthcare,Data Analyst,1,5.32,TensorFlow,1
Pune,Manufacturing,AI Researcher,0,9.9,Azure AI,1
Delhi,Finance,Data Analyst,0,7.94,PyTorch,1
Hyderabad,Healthcare,AI Engineer,10,24.72,ChatGPT,1
Chennai,Finance,ML Engineer,2,13.3,TensorFlow,1
Mumbai,IT,Data Scientist,6,18.05,Azure AI,1
Bangalore,E-commerce,Data Analyst,9,24.18,ChatGPT,1
Chennai,Finance,AI Researcher,11,32.17,TensorFlow,1
Chennai,E-commerce,Data Scientist,4,13.95,AWS AI,1
Mumbai,Finance,AI Engineer,4,9.49,PyTorch,0
Hyderabad,E-commerce,ML Engineer,5,18.43,TensorFlow,0
Delhi,E-commerce,Data Analyst,1,10.11,PyTorch,0
Hyderabad,Manufacturing,Data Analyst,5,11.77,ChatGPT,1
Mumbai,IT,Data Scientist,8,19.52,PyTorch,0
Hyderabad,Healthcare,Data Analyst,2,12.7,ChatGPT,1
Pune,Healthcare,AI Engineer,6,18.54,ChatGPT,1
Delhi,IT,AI Engineer,4,14.06,Azure AI,1
Delhi,Manufacturing,Data Scientist,8,19.63,Scikit-learn,1
Pune,Finance,AI Researcher,10,28.18,PyTorch,1
Mumbai,EdTech,ML Engineer,4,17.37,AWS AI,1
Pune,EdTech,AI Engineer,0,3.0,Scikit-learn,1
Hyderabad,Healthcare,AI Engineer,9,23.7,Scikit-learn,1
Delhi,Manufacturing,AI Researcher,6,22.27,Scikit-learn,1
Pune,IT,ML Engineer,8,23.92,AWS AI,0
Bangalore,Healthcare,ML Engineer,3,13.33,PyTorch,0
Pune,EdTech,Data Scientist,1,8.5,Azure AI,1
Delhi,IT,AI Engineer,7,17.82,PyTorch,1
Mumbai,IT,Data Scientist,2,10.89,Azure AI,1
Pune,EdTech,AI Researcher,0,10.39,AWS AI,0
Pune,EdTech,ML Engineer,0,5.57,Scikit-learn,1
Bangalore,Finance,ML Engineer,5,21.63,AWS AI,1
Hyderabad,IT,AI Engineer,1,9.25,TensorFlow,1
Delhi,Healthcare,AI Engineer,4,9.93,ChatGPT,0
Bangalore,Healthcare,ML Engineer,4,18.21,PyTorch,0
Pune,IT,AI Researcher,0,5.05,AWS AI,0
Mumbai,IT,Data Scientist,4,10.34,Scikit-learn,1
Hyderabad,IT,Data Analyst,7,21.62,TensorFlow,1
Hyderabad,Finance,AI Engineer,2,8.42,ChatGPT,1
Pune,Healthcare,Data Scientist,9,24.43,AWS AI,0
Delhi,IT,AI Engineer,9,22.03,PyTorch,1
Pune,EdTech,Data Scientist,7,20.37,PyTorch,0
Mumbai,E-commerce,AI Engineer,5,14.42,Azure AI,1
Hyderabad,Manufacturing,ML Engineer,8,23.68,TensorFlow,0
Chennai,Manufacturing,ML Engineer,10,30.94,Azure AI,1
Pune,EdTech,ML Engineer,2,11.87,TensorFlow,0
Chennai,Healthcare,Data Scientist,5,13.32,TensorFlow,0
Pune,EdTech,AI Researcher,5,18.65,PyTorch,0
Bangalore,Manufacturing,ML Engineer,11,32.62,PyTorch,1
Pune,IT,AI Engineer,9,20.47,PyTorch,1
Hyderabad,EdTech,Data Scientist,9,25.95,PyTorch,0
Bangalore,IT,AI Researcher,1,12.82,TensorFlow,0
Bangalore,EdTech,AI Engineer,8,23.87,Azure AI,1
Chennai,EdTech,AI Researcher,6,24.24,AWS AI,1
Hyderabad,EdTech,ML Engineer,7,21.62,PyTorch,1
Mumbai,Finance,AI Researcher,7,24.37,PyTorch,1
Pune,Finance,AI Researcher,0,8.99,ChatGPT,1
Mumbai,E-commerce,Data Scientist,3,8.88,PyTorch,1
Hyderabad,Manufacturing,Data Scientist,7,17.8,Azure AI,1
Pune,E-commerce,Data Scientist,0,3.9,ChatGPT,1
Pune,IT,Data Analyst,7,24.68,ChatGPT,1
Hyderabad,Finance,Data Analyst,1,3.41,PyTorch,1
Mumbai,Manufacturing,AI Researcher,6,23.84,Azure AI,1
Hyderabad,Manufacturing,AI Researcher,11,29.26,AWS AI,0
Pune,Manufacturing,AI Researcher,2,12.92,TensorFlow,0
Hyderabad,E-commerce,AI Researcher,2,13.63,TensorFlow,1
Delhi,Finance,AI Researcher,4,14.95,Azure AI,1
Mumbai,Manufacturing,Data Analyst,5,11.1,Scikit-learn,1
Chennai,Healthcare,AI Researcher,9,30.28,PyTorch,0
Mumbai,IT,Data Scientist,9,16.8,PyTorch,1
Mumbai,Finance,Data Analyst,8,22.81,TensorFlow,1
Pune,Finance,Data Analyst,0,4.05,PyTorch,0
Delhi,EdTech,ML Engineer,0,4.12,Azure AI,0
Chennai,Healthcare,Data Analyst,11,26.44,ChatGPT,1
Hyderabad,E-commerce,AI Researcher,8,25.68,PyTorch,1
Chennai,E-commerce,ML Engineer,8,23.44,PyTorch,0
Hyderabad,Healthcare,AI Researcher,3,15.98,AWS AI,0
Bangalore,E-commerce,Data Analyst,2,6.82,AWS AI,0
Delhi,Manufacturing,Data Scientist,7,19.73,Scikit-learn,0
Pune,EdTech,AI Engineer,10,25.11,ChatGPT,0
Chennai,Manufacturing,AI Engineer,1,7.12,PyTorch,0
Pune,IT,AI Engineer,8,22.94,Azure AI,1
Mumbai,Healthcare,AI Engineer,0,6.75,TensorFlow,0
Pune,IT,AI Engineer,8,21.68,PyTorch,1
Pune,E-commerce,Data Scientist,5,15.15,Scikit-learn,1
Mumbai,E-commerce,Data Scientist,11,23.46,TensorFlow,1
Hyderabad,Healthcare,ML Engineer,6,19.87,Scikit-learn,0
Delhi,EdTech,ML Engineer,11,32.33,ChatGPT,1
Mumbai,Healthcare,AI Engineer,6,20.54,PyTorch,1
Delhi,IT,Data Scientist,2,9.66,Scikit-learn,1
Mumbai,Healthcare,Data Scientist,11,25.89,TensorFlow,1
Mumbai,IT,Data Analyst,3,9.85,ChatGPT,1
Bangalore,EdTech,ML Engineer,1,9.09,ChatGPT,0
Bangalore,Manufacturing,ML Engineer,2,12.4,PyTorch,0
Pune,Healthcare,AI Researcher,0,12.05,PyTorch,1
Delhi,EdTech,ML Engineer,5,19.46,Azure AI,1
Bangalore,EdTech,ML Engineer,10,28.68,ChatGPT,1
Chennai,E-commerce,AI Engineer,7,20.47,PyTorch,0
Hyderabad,Healthcare,ML Engineer,9,26.11,AWS AI,1
Mumbai,Finance,ML Engineer,7,21.61,Azure AI,1
Chennai,Finance,Data Scientist,8,21.44,AWS AI,0
Mumbai,IT,AI Engineer,6,17.07,Scikit-learn,0
Hyderabad,Finance,ML Engineer,3,11.43,AWS AI,0
Mumbai,EdTech,Data Scientist,2,8.37,TensorFlow,1
Hyderabad,Finance,AI Engineer,4,14.24,AWS AI,0
Hyderabad,EdTech,AI Engineer,2,11.25,AWS AI,1
Pune,Finance,AI Researcher,10,31.61,PyTorch,1
Bangalore,Manufacturing,AI Researcher,3,16.09,ChatGPT,1
Bangalore,Healthcare,AI Researcher,7,24.53,ChatGPT,1
Chennai,Healthcare,AI Engineer,8,20.43,Scikit-learn,1
Mumbai,E-commerce,Data Analyst,6,17.14,Azure AI,1
Pune,E-commerce,Data Analyst,6,21.63,ChatGPT,1
Pune,Healthcare,ML Engineer,0,8.3,TensorFlow,0
Chennai,E-commerce,Data Analyst,6,19.93,ChatGPT,1
Bangalore,EdTech,AI Researcher,6,25.11,TensorFlow,1
Bangalore,IT,ML Engineer,2,14.74,AWS AI,0
Hyderabad,EdTech,ML Engineer,9,28.66,PyTorch,1
Delhi,Manufacturing,AI Researcher,7,22.82,Scikit-learn,1
Mumbai,Finance,ML Engineer,8,23.49,PyTorch,1
Pune,E-commerce,AI Engineer,1,4.53,AWS AI,1
Bangalore,Manufacturing,AI Researcher,5,20.02,PyTorch,1
Hyderabad,Finance,AI Researcher,11,29.67,Azure AI,0
Pune,Healthcare,AI Researcher,1,12.73,AWS AI,0
Mumbai,Finance,AI Engineer,8,23.03,Scikit-learn,1
Pune,E-commerce,AI Engineer,9,24.72,Azure AI,0
Hyderabad,Healthcare,ML Engineer,1,10.1,Azure AI,1
Pune,Manufacturing,Data Scientist,4,12.09,Scikit-learn,1
Mumbai,Healthcare,ML Engineer,7,23.05,ChatGPT,1
Delhi,EdTech,ML Engineer,8,24.3,ChatGPT,1
Bangalore,Manufacturing,AI Researcher,8,26.97,PyTorch,1
Delhi,E-commerce,Data Scientist,8,20.2,TensorFlow,1
Mumbai,Healthcare,Data Scientist,11,27.52,Azure AI,1
Bangalore,EdTech,AI Researcher,4,16.06,Azure AI,1
Hyderabad,Manufacturing,AI Researcher,2,11.04,PyTorch,1
Pune,IT,AI Researcher,3,19.1,TensorFlow,0
Pune,EdTech,Data Scientist,4,12.86,AWS AI,0
Chennai,Healthcare,ML Engineer,5,18.74,AWS AI,0
Bangalore,Finance,Data Analyst,2,4.65,Azure AI,1
Chennai,Manufacturing,ML Engineer,11,26.71,ChatGPT,1
Delhi,IT,ML Engineer,7,26.05,AWS AI,0
Bangalore,Manufacturing,Data Analyst,1,4.7,ChatGPT,0
Pune,Manufacturing,Data Analyst,11,28.74,Scikit-learn,1
Pune,Manufacturing,Data Scientist,7,18.25,AWS AI,0
Pune,Manufacturing,ML Engineer,6,19.04,Scikit-learn,1
Hyderabad,Healthcare,Data Scientist,9,21.37,Azure AI,1
Mumbai,Healthcare,Data Analyst,6,17.36,Scikit-learn,1
Bangalore,IT,Data Scientist,4,12.05,PyTorch,1
Chennai,Healthcare,ML Engineer,6,18.67,TensorFlow,1
Mumbai,E-commerce,Data Analyst,11,26.39,Azure AI,1
Pune,Finance,AI Engineer,11,28.3,ChatGPT,0
Bangalore,Manufacturing,Data Scientist,8,21.26,Scikit-learn,1
Pune,Manufacturing,AI Researcher,7,23.23,Scikit-learn,0
Bangalore,EdTech,ML Engineer,6,17.81,TensorFlow,0
Chennai,EdTech,ML Engineer,2,10.4,Azure AI,1
Pune,EdTech,Data Scientist,4,15.9,AWS AI,1
Hyderabad,Finance,Data Analyst,3,9.1,ChatGPT,1
Delhi,Healthcare,Data Analyst,11,24.76,ChatGPT,1
Delhi,Finance,AI Engineer,5,15.22,TensorFlow,1
Pune,Finance,AI Researcher,3,14.93,TensorFlow,1
Mumbai,Finance,ML Engineer,0,8.95,TensorFlow,1
Mumbai,Manufacturing,ML Engineer,7,20.93,Scikit-learn,1
Mumbai,Manufacturing,ML Engineer,7,22.94,PyTorch,1
Chennai,EdTech,AI Engineer,11,27.97,Scikit-learn,1
Hyderabad,Finance,ML Engineer,1,12.38,AWS AI,1
Bangalore,Healthcare,Data Scientist,4,19.17,TensorFlow,1
Pune,EdTech,AI Engineer,5,15.85,PyTorch,1
Bangalore,Healthcare,ML Engineer,9,25.94,TensorFlow,1
Delhi,Finance,AI Researcher,4,18.51,ChatGPT,1
Chennai,Finance,Data Scientist,3,12.54,Azure AI,0
Bangalore,Finance,AI Researcher,4,18.07,ChatGPT,1
Bangalore,EdTech,ML Engineer,4,15.68,Azure AI,1
Mumbai,EdTech,Data Analyst,3,9.17,AWS AI,1
Hyderabad,Healthcare,AI Engineer,7,18.52,Scikit-learn,1
Pune,EdTech,Data Scientist,9,17.79,ChatGPT,1
Mumbai,EdTech,AI Engineer,5,16.44,AWS AI,1
Pune,Manufacturing,Data Analyst,1,6.68,ChatGPT,1
Hyderabad,Finance,Data Analyst,6,18.02,ChatGPT,1
Delhi,Healthcare,AI Researcher,3,17.44,PyTorch,1
Pune,Finance,AI Engineer,8,22.15,ChatGPT,0
Mumbai,IT,Data Scientist,4,12.7,Azure AI,1
Bangalore,Finance,AI Engineer,3,7.97,ChatGPT,0
Mumbai,E-commerce,Data Scientist,2,9.45,TensorFlow,0
Chennai,E-commerce,ML Engineer,0,6.08,AWS AI,1
Hyderabad,EdTech,ML Engineer,2,12.62,Scikit-learn,1
Bangalore,E-commerce,AI Engineer,1,6.98,Scikit-learn,1
Hyderabad,Manufacturing,Data Scientist,5,11.96,Scikit-learn,1
Bangalore,IT,ML Engineer,7,21.34,TensorFlow,1
Pune,E-commerce,Data Analyst,6,18.27,AWS AI,1
Bangalore,E-commerce,AI Engineer,9,21.99,Azure AI,1
Pune,EdTech,AI Researcher,5,17.97,PyTorch,1
Bangalore,Manufacturing,Data Scientist,10,26.83,PyTorch,1
Chennai,IT,AI Researcher,0,11.69,Scikit-learn,1
