city,industry,role,experience_years,salary_lpa,primary_ai_tool,ai_adopted
Los Angeles,Healthcare,AI Researcher,1,15.67,ChatGPT,1
Phoenix,IT,Data Scientist,0,3.0,AWS AI,1
New York,EdTech,Data Scientist,2,11.02,Azure AI,1
San Jose,Finance,Data Analyst,9,20.39,Scikit-learn,1
San Antonio,EdTech,Data Analyst,2,10.02,PyTorch,0
San Jose,EdTech,Data Scientist,5,12.53,PyTorch,0
Dallas,IT,Data Analyst,9,23.52,TensorFlow,0
San Diego,Manufacturing,AI Engineer,10,23.15,PyTorch,0
Houston,Manufacturing,AI Researcher,0,10.5,PyTorch,0
Houston,Healthcare,AI Engineer,3,9.0,PyTorch,0
Los Angeles,EdTech,Data Scientist,0,5.14,PyTorch,1
Phoenix,Healthcare,AI Engineer,7,19.8,AWS AI,1
San Diego,E-commerce,ML Engineer,3,17.07,Scikit-learn,0
San Jose,Finance,ML Engineer,0,9.1,PyTorch,1
Houston,Healthcare,Data Scientist,9,22.29,Azure AI,0
San Antonio,EdTech,AI Researcher,10,35.19,AWS AI,1
Chicago,IT,Data Scientist,5,14.37,Azure AI,1
Chicago,EdTech,Data Analyst,10,24.78,Scikit-learn,1
San Antonio,E-commerce,AI Researcher,11,32.05,Scikit-learn,1
Los Angeles,E-commerce,AI Engineer,10,22.29,Azure AI,1
Chicago,IT,AI Researcher,7,22.62,ChatGPT,1
Dallas,IT,AI Researcher,3,13.41,PyTorch,0
San Jose,Manufacturing,AI Engineer,5,16.9,ChatGPT,1
San Jose,Finance,Data Analyst,11,24.41,Azure AI,1
New York,EdTech,ML Engineer,6,22.24,Azure AI,1
Phoenix,IT,Data Scientist,11,25.21,ChatGPT,1
Philadelphia,Manufacturing,Data Analyst,6,18.92,Azure AI,0
Houston,Healthcare,Data Analyst,3,6.66,Scikit-learn,0
Los Angeles,Healthcare,AI Researcher,7,23.55,Azure AI,1
San Jose,Manufacturing,Data Analyst,11,26.87,ChatGPT,1
Dallas,Finance,ML Engineer,1,9.83,Azure AI,1
San Jose,Finance,AI Engineer,6,16.4,TensorFlow,1
Phoenix,IT,Data Analyst,3,12.79,TensorFlow,1
San Diego,Healthcare,Data Analyst,6,17.53,TensorFlow,0
Dallas,EdTech,Data Scientist,10,25.8,Scikit-learn,0
New York,IT,ML Engineer,5,16.66,PyTorch,1
Dallas,Healthcare,AI Engineer,8,22.58,PyTorch,1
Philadelphia,Finance,AI Engineer,3,14.42,TensorFlow,1
Chicago,E-commerce,ML Engineer,7,22.38,Scikit-learn,1
San Antonio,Manufacturing,ML Engineer,11,33.59,ChatGPT,1
Dallas,Finance,Data Scientist,8,22.11,AWS AI,0
Los Angeles,Manufacturing,Data Scientist,7,14.6,TensorFlow,1
Philadelphia,E-commerce,AI Engineer,6,14.05,AWS AI,1
Los Angeles,E-commerce,Data Scientist,0,3.0,Scikit-learn,1
San Antonio,Healthcare,Data Analyst,4,13.0,PyTorch,0
San Diego,IT,AI Researcher,8,25.19,AWS AI,1
Los Angeles,Healthcare,ML Engineer,1,9.88,Azure AI,1
Chicago,Finance,AI Researcher,2,13.87,PyTorch,0
San Diego,Healthcare,ML Engineer,3,12.91,Scikit-learn,0
Los Angeles,IT,Data Scientist,6,17.29,Scikit-learn,1
San Jose,Manufacturing,Data Scientist,6,18.86,Scikit-learn,0
San Diego,Manufacturing,AI Researcher,6,24.19,PyTorch,1
Philadelphia,E-commerce,Data Scientist,9,22.53,PyTorch,1
Dallas,E-commerce,ML Engineer,2,11.53,ChatGPT,1
Chicago,IT,Data Scientist,2,8.65,TensorFlow,1
Chicago,Finance,ML Engineer,6,22.98,Scikit-learn,1
Dallas,Healthcare,AI Researcher,10,28.24,ChatGPT,1
Chicago,Manufacturing,AI Researcher,3,13.74,TensorFlow,1
San Diego,Finance,AI Engineer,0,5.64,Scikit-learn,0
Dallas,Manufacturing,AI Engineer,4,10.05,AWS AI,0
Chicago,Manufacturing,Data Scientist,7,15.13,Scikit-learn,1
Chicago,Healthcare,Data Scientist,4,15.29,AWS AI,0
New York,E-commerce,AI Researcher,9,29.27,PyTorch,0
Philadelphia,IT,Data Analyst,7,19.8,PyTorch,1
San Jose,Healthcare,AI Engineer,10,26.44,Scikit-learn,1
New York,Manufacturing,AI Engineer,5,12.01,Azure AI,1
New York,Finance,Data Scientist,7,22.4,TensorFlow,0
San Jose,Finance,AI Researcher,8,26.2,Scikit-learn,1
San Jose,Finance,Data Scientist,1,7.48,TensorFlow,1
San Jose,IT,AI Engineer,0,3.94,TensorFlow,1
San Jose,IT,AI Researcher,7,21.81,ChatGPT,1
Philadelphia,Manufacturing,ML Engineer,11,34.13,Scikit-learn,1
Chicago,Manufacturing,AI Researcher,2,14.55,Azure AI,1
Chicago,Healthcare,AI Researcher,4,24.28,PyTorch,1
San Antonio,Manufacturing,ML Engineer,5,17.49,ChatGPT,1
Phoenix,Healthcare,AI Engineer,4,11.1,AWS AI,1
Houston,EdTech,AI Engineer,4,15.91,PyTorch,1
New York,E-commerce,AI Researcher,4,20.88,PyTorch,1
San Jose,Healthcare,Data Analyst,8,19.96,PyTorch,1
Philadelphia,Healthcare,AI Engineer,3,11.9,AWS AI,1
San Jose,E-commerce,Data Analyst,11,24.34,TensorFlow,1
Philadelphia,IT,Data Analyst,9,24.51,Azure AI,1
Chicago,EdTech,Data Analyst,1,9.94,Azure AI,0
San Diego,EdTech,Data Scientist,11,25.82,ChatGPT,1
Dallas,E-commerce,Data Analyst,11,26.67,Azure AI,1
San Antonio,Manufacturing,ML Engineer,0,8.08,PyTorch,1
San Jose,IT,ML Engineer,2,15.04,Azure AI,1
Houston,IT,Data Analyst,11,30.43,Scikit-learn,1
San Diego,Healthcare,Data Scientist,11,25.29,Scikit-learn,1
San Jose,E-commerce,Data Analyst,7,20.93,TensorFlow,1
Chicago,EdTech,ML Engineer,10,29.33,ChatGPT,1
Houston,Finance,AI Researcher,5,20.93,AWS AI,1
New York,EdTech,AI Researcher,4,20.55,Azure AI,1
San Jose,Manufacturing,AI Researcher,8,25.0,PyTorch,1
Dallas,EdTech,Data Analyst,5,14.36,ChatGPT,1
Chicago,E-commerce,ML Engineer,10,28.18,Scikit-learn,1
Philadelphia,Finance,AI Researcher,4,22.51,Azure AI,1
San Jose,EdTech,Data Analyst,5,14.24,AWS AI,1
Houston,E-commerce,AI Engineer,4,14.0,Azure AI,1
Philadelphia,EdTech,AI Researcher,9,26.16,AWS AI,1
Los Angeles,Manufacturing,AI Researcher,7,24.33,Azure AI,1
New York,Manufacturing,ML Engineer,6,17.99,ChatGPT,1
Chicago,Finance,Data Scientist,1,8.8,Azure AI,1
San Antonio,Finance,Data Analyst,8,18.2,AWS AI,1
Chicago,IT,ML Engineer,0,11.68,PyTorch,1
New York,IT,Data Scientist,6,14.97,Azure AI,1
Houston,EdTech,AI Engineer,11,30.12,TensorFlow,1
Los Angeles,Finance,ML Engineer,1,12.16,TensorFlow,1
Philadelphia,Finance,Data Scientist,9,26.29,PyTorch,1
Houston,Finance,Data Scientist,8,24.23,Azure AI,1
Chicago,Finance,AI Engineer,2,5.93,Scikit-learn,1
New York,EdTech,AI Researcher,0,14.46,TensorFlow,1
San Jose,Finance,AI Researcher,8,26.87,Azure AI,0
Houston,E-commerce,AI Engineer,8,22.91,PyTorch,1
Houston,Finance,ML Engineer,7,24.77,AWS AI,1
Phoenix,E-commerce,AI Engineer,7,21.53,TensorFlow,1
San Jose,Healthcare,AI Engineer,7,19.84,TensorFlow,1
Houston,Finance,Data Scientist,8,21.1,AWS AI,1
Philadelphia,Manufacturing,Data Analyst,3,10.07,ChatGPT,0
San Jose,Finance,AI Engineer,4,14.03,Azure AI,1
New York,Healthcare,Data Scientist,10,21.23,Azure AI,1
San Antonio,IT,Data Scientist,5,14.39,ChatGPT,1
Los Angeles,Finance,Data Scientist,9,21.36,ChatGPT,1
Dallas,Manufacturing,Data Analyst,2,13.17,Azure AI,1
Philadelphia,Finance,ML Engineer,2,14.91,Azure AI,1
Dallas,Finance,Data Scientist,7,19.41,Scikit-learn,1
Houston,Manufacturing,AI Researcher,4,17.41,TensorFlow,1
San Diego,Manufacturing,Data Scientist,4,11.95,TensorFlow,1
Los Angeles,Finance,AI Engineer,9,23.76,AWS AI,1
Philadelphia,E-commerce,AI Researcher,11,31.11,Azure AI,0
Philadelphia,Healthcare,Data Scientist,3,8.19,PyTorch,1
Chicago,Manufacturing,AI Researcher,0,10.01,ChatGPT,0
New York,Manufacturing,Data Analyst,1,7.02,ChatGPT,1
San Antonio,E-commerce,AI Researcher,1,10.67,Azure AI,1
San Antonio,EdTech,Data Analyst,6,18.48,Azure AI,1
San Jose,Healthcare,Data Analyst,5,11.58,TensorFlow,0
New York,Healthcare,AI Engineer,11,28.83,Azure AI,1
Houston,E-commerce,Data Scientist,2,8.04,PyTorch,1
Dallas,E-commerce,Data Analyst,6,18.78,Scikit-learn,1
San Jose,IT,ML Engineer,5,20.04,ChatGPT,1
San Diego,Finance,ML Engineer,7,26.37,Scikit-learn,1
San Diego,E-commerce,AI Researcher,1,13.52,TensorFlow,1
Los Angeles,Healthcare,Data Analyst,2,6.19,ChatGPT,0
Chicago,IT,Data Analyst,7,17.36,Scikit-learn,1
Houston,IT,Data Scientist,2,10.75,Azure AI,1
Phoenix,Manufacturing,Data Scientist,7,18.22,ChatGPT,1
Phoenix,Finance,ML Engineer,0,10.32,TensorFlow,1
San Antonio,Manufacturing,ML Engineer,7,23.7,Azure AI,1
Houston,IT,AI Engineer,6,15.21,PyTorch,0
San Jose,EdTech,Data Scientist,4,12.38,Azure AI,0
Chicago,EdTech,ML Engineer,6,23.63,Azure AI,1
Philadelphia,Manufacturing,AI Engineer,10,25.52,TensorFlow,0
Philadelphia,Finance,Data Scientist,2,8.87,Azure AI,1
San Diego,E-commerce,AI Engineer,10,20.02,TensorFlow,0
Los Angeles,Healthcare,Data Scientist,4,13.78,TensorFlow,1
San Jose,Healthcare,AI Engineer,9,27.59,Scikit-learn,1
San Jose,Healthcare,AI Researcher,9,30.03,Azure AI,1
Philadelphia,Manufacturing,AI Researcher,10,32.34,ChatGPT,1
Houston,IT,Data Scientist,7,19.98,AWS AI,1
San Diego,Healthcare,AI Researcher,5,21.53,Scikit-learn,1
Philadelphia,Finance,Data Scientist,2,8.65,ChatGPT,0
San Antonio,Healthcare,AI Engineer,6,16.8,ChatGPT,1
Dallas,IT,ML Engineer,3,12.31,Azure AI,1
Philadelphia,E-commerce,Data Scientist,10,29.58,PyTorch,1
San Diego,Manufacturing,AI Researcher,4,20.23,PyTorch,1
Los Angeles,Manufacturing,Data Analyst,4,15.27,Scikit-learn,1
San Diego,Manufacturing,ML Engineer,1,10.55,PyTorch,1
Houston,EdTech,AI Engineer,1,6.12,Scikit-learn,1
New York,E-commerce,ML Engineer,2,15.66,Scikit-learn,0
Houston,E-commerce,Data Analyst,2,6.75,Azure AI,1
Dallas,Healthcare,AI Engineer,2,4.66,AWS AI,1
San Diego,Manufacturing,ML Engineer,4,18.47,Azure AI,1
Phoenix,EdTech,AI Engineer,4,13.51,AWS AI,1
Houston,Manufacturing,AI Researcher,8,29.26,ChatGPT,0
Chicago,Manufacturing,Data Scientist,0,6.38,Scikit-learn,1
San Diego,Healthcare,Data Analyst,11,27.54,ChatGPT,0
San Diego,EdTech,AI Researcher,0,10.8,TensorFlow,1
San Jose,IT,AI Researcher,10,30.64,PyTorch,1
San Diego,E-commerce,ML Engineer,0,6.36,PyTorch,1
Philadelphia,IT,AI Researcher,6,25.17,AWS AI,1
Phoenix,Finance,AI Engineer,7,17.87,PyTorch,0
San Antonio,IT,AI Engineer,4,14.34,PyTorch,1
San Antonio,EdTech,Data Analyst,7,20.21,Scikit-learn,1
Los Angeles,IT,AI Researcher,9,31.49,TensorFlow,1
San Diego,Finance,Data Analyst,10,24.14,ChatGPT,1
San Antonio,E-commerce,Data Scientist,5,13.84,Scikit-learn,1
San Antonio,EdTech,Data Scientist,3,8.56,TensorFlow,1
San Diego,Healthcare,Data Analyst,2,9.32,TensorFlow,1
Phoenix,Manufacturing,Data Scientist,7,16.38,AWS AI,1
San Antonio,Finance,Data Analyst,0,9.11,PyTorch,1
Chicago,E-commerce,Data Analyst,6,17.1,Scikit-learn,1
San Diego,Healthcare,Data Scientist,10,23.91,Azure AI,1
San Antonio,Manufacturing,AI Researcher,11,31.61,PyTorch,1
Phoenix,IT,Data Analyst,11,27.25,ChatGPT,0
Dallas,E-commerce,AI Engineer,2,8.55,ChatGPT,1
San Diego,E-commerce,Data Analyst,5,21.13,PyTorch,1
Chicago,E-commerce,Data Scientist,11,27.11,ChatGPT,1
San Diego,Healthcare,Data Analyst,0,3.87,Scikit-learn,0
San Antonio,E-commerce,Data Scientist,3,7.9,AWS AI,1
Dallas,EdTech,AI Researcher,8,25.45,Azure AI,1
Phoenix,Healthcare,Data Scientist,9,26.54,AWS AI,1
New York,EdTech,ML Engineer,9,26.9,TensorFlow,1
Chicago,Healthcare,AI Researcher,5,20.93,Scikit-learn,1
San Antonio,E-commerce,AI Engineer,5,18.76,ChatGPT,0
Chicago,IT,AI Engineer,8,19.56,PyTorch,1
San Antonio,E-commerce,Data Analyst,4,12.77,ChatGPT,1
San Antonio,E-commerce,AI Engineer,7,18.35,ChatGPT,1
San Antonio,IT,Data Scientist,7,17.91,Azure AI,0
San Antonio,IT,AI Researcher,4,17.72,PyTorch,1
Dallas,EdTech,AI Engineer,8,17.77,AWS AI,1
Phoenix,E-commerce,ML Engineer,8,26.37,AWS AI,1
Phoenix,EdTech,AI Engineer,8,21.53,PyTorch,0
Dallas,Manufacturing,ML Engineer,10,29.33,AWS AI,1
Houston,E-commerce,Data Scientist,11,28.53,TensorFlow,1
Chicago,Manufacturing,Data Analyst,8,20.88,Azure AI,0
Chicago,Finance,Data Analyst,6,16.62,TensorFlow,1
Los Angeles,Finance,Data Scientist,7,19.2,PyTorch,1
San Diego,E-commerce,AI Researcher,7,28.17,Azure AI,1
San Diego,Finance,Data Scientist,5,13.28,AWS AI,1
San Antonio,EdTech,Data Scientist,1,5.66,TensorFlow,0
Dallas,Manufacturing,ML Engineer,4,17.18,AWS AI,1
Philadelphia,E-commerce,ML Engineer,5,19.77,Scikit-learn,1
San Diego,EdTech,Data Analyst,0,4.44,Scikit-learn,1
Chicago,E-commerce,Data Scientist,6,16.94,Scikit-learn,1
Dallas,Healthcare,Data Analyst,2,10.8,PyTorch,0
Phoenix,Healthcare,ML Engineer,1,9.94,PyTorch,1
Houston,EdTech,Data Analyst,11,30.79,TensorFlow,1
Los Angeles,EdTech,AI Researcher,1,12.51,TensorFlow,1
Dallas,Finance,Data Analyst,5,14.13,Azure AI,1
San Diego,Manufacturing,ML Engineer,2,11.62,ChatGPT,1
Dallas,Healthcare,Data Analyst,5,16.19,PyTorch,1
Chicago,Finance,Data Analyst,9,22.0,ChatGPT,0
Los Angeles,IT,Data Analyst,3,8.69,TensorFlow,1
San Antonio,Finance,Data Scientist,5,14.32,Azure AI,1
San Diego,EdTech,Data Analyst,9,20.1,AWS AI,1
Los Angeles,EdTech,AI Engineer,9,24.65,AWS AI,1
Los Angeles,EdTech,AI Engineer,2,5.89,PyTorch,1
Los Angeles,Healthcare,Data Analyst,1,10.13,ChatGPT,1
Dallas,IT,AI Researcher,10,30.02,AWS AI,1
Chicago,Healthcare,Data Analyst,1,11.08,Scikit-learn,1
Chicago,EdTech,AI Researcher,3,14.17,PyTorch,1
Philadelphia,IT,ML Engineer,11,29.69,Azure AI,1
New York,EdTech,AI Engineer,5,17.47,AWS AI,1
Dallas,EdTech,AI Engineer,4,14.14,Scikit-learn,1
Philadelphia,E-commerce,Data Scientist,3,12.43,ChatGPT,1
Phoenix,E-commerce,Data Scientist,5,16.19,Azure AI,1
San Jose,Healthcare,Data Analyst,8,24.37,Azure AI,1
San Jose,Healthcare,AI Engineer,9,21.78,Azure AI,0
Houston,EdTech,Data Scientist,4,9.45,TensorFlow,1
San Diego,Healthcare,ML Engineer,0,10.22,ChatGPT,1
Dallas,E-commerce,ML Engineer,8,23.83,TensorFlow,0
Los Angeles,Manufacturing,Data Analyst,5,16.54,Azure AI,1
Phoenix,IT,AI Researcher,8,23.38,AWS AI,1
Dallas,E-commerce,AI Engineer,4,10.54,AWS AI,1
New York,Finance,ML Engineer,8,24.49,Scikit-learn,1
New York,Finance,AI Researcher,4,17.28,Scikit-learn,1
Dallas,EdTech,AI Engineer,10,22.5,ChatGPT,0
San Diego,EdTech,Data Scientist,4,11.9,TensorFlow,0
San Diego,Finance,Data Scientist,11,27.68,PyTorch,0
Chicago,IT,Data Scientist,11,25.24,Scikit-learn,1
Phoenix,Finance,Data Scientist,6,15.42,PyTorch,1
Houston,Manufacturing,ML Engineer,9,26.51,AWS AI,0
Houston,Finance,AI Researcher,10,32.04,ChatGPT,1
San Diego,Finance,ML Engineer,11,34.23,Azure AI,1
San Diego,Healthcare,Data Analyst,6,16.03,Azure AI,1
Chicago,IT,AI Researcher,0,8.39,ChatGPT,0
Dallas,IT,Data Scientist,8,20.63,Azure AI,0
San Jose,Finance,AI Researcher,2,17.43,AWS AI,1
Houston,EdTech,Data Analyst,4,13.1,Scikit-learn,1
Philadelphia,Finance,AI Researcher,9,29.65,AWS AI,0
Chicago,EdTech,Data Analyst,8,23.45,TensorFlow,1
Los Angeles,Manufacturing,Data Analyst,2,8.81,AWS AI,1
Dallas,EdTech,Data Scientist,2,6.31,PyTorch,1
San Diego,IT,Data Scientist,6,16.15,PyTorch,1
New York,IT,AI Engineer,0,3.23,PyTorch,1
San Diego,Manufacturing,AI Researcher,1,17.94,PyTorch,1
Dallas,Finance,Data Scientist,5,14.21,Scikit-learn,1
Chicago,Healthcare,ML Engineer,9,26.91,PyTorch,1
Phoenix,EdTech,AI Engineer,3,10.83,Azure AI,0
San Jose,Manufacturing,Data Analyst,4,15.29,Scikit-learn,1
Los Angeles,Healthcare,AI Researcher,10,29.18,ChatGPT,0
San Antonio,E-commerce,AI Researcher,6,23.1,ChatGPT,1
Philadelphia,E-commerce,Data Analyst,11,25.21,Azure AI,1
San Antonio,Manufacturing,AI Researcher,8,26.31,PyTorch,1
Philadelphia,Finance,Data Scientist,7,19.95,TensorFlow,1
Houston,EdTech,Data Analyst,4,15.8,Azure AI,0
New York,EdTech,Data Analyst,1,12.15,AWS AI,1
Houston,IT,Data Scientist,9,23.52,Scikit-learn,1
New York,EdTech,Data Analyst,8,18.12,PyTorch,1
Chicago,IT,Data Analyst,11,29.33,Scikit-learn,1
Los Angeles,IT,AI Researcher,6,22.23,Scikit-learn,0
New York,Manufacturing,AI Engineer,5,11.22,PyTorch,0
Dallas,Manufacturing,Data Scientist,3,11.12,PyTorch,1
San Diego,IT,Data Scientist,0,5.23,ChatGPT,1
New York,EdTech,Data Scientist,5,18.24,Scikit-learn,1
Los Angeles,Healthcare,Data Scientist,9,22.71,Scikit-learn,1
New York,IT,Data Analyst,2,6.53,Azure AI,1
Philadelphia,Finance,Data Analyst,9,22.37,Scikit-learn,1
Los Angeles,Healthcare,Data Scientist,2,7.9,AWS AI,1
New York,EdTech,Data Scientist,9,26.99,Azure AI,1
San Antonio,Finance,Data Scientist,0,7.32,PyTorch,1
Los Angeles,Manufacturing,ML Engineer,2,14.8,ChatGPT,0
Phoenix,E-commerce,AI Researcher,9,28.86,Azure AI,0
Los Angeles,E-commerce,AI Researcher,9,27.93,Azure AI,1
Houston,Manufacturing,Data Analyst,1,8.87,PyTorch,1
Phoenix,Manufacturing,Data Scientist,7,20.08,Azure AI,0
New York,Finance,AI Researcher,4,21.7,TensorFlow,1
New York,IT,ML Engineer,8,28.66,ChatGPT,0
Philadelphia,Manufacturing,ML Engineer,3,16.75,ChatGPT,1
San Antonio,IT,AI Researcher,5,16.31,Azure AI,1
New York,Manufacturing,ML Engineer,2,12.58,Azure AI,1
San Diego,Manufacturing,Data Analyst,4,11.15,PyTorch,1
Chicago,IT,Data Scientist,0,3.78,ChatGPT,1
Phoenix,EdTech,AI Engineer,1,9.9,AWS AI,1
Phoenix,Healthcare,Data Analyst,3,11.06,Scikit-learn,1
San Jose,E-commerce,ML Engineer,3,11.11,PyTorch,0
San Jose,Healthcare,ML Engineer,10,26.3,ChatGPT,0
Phoenix,IT,Data Analyst,5,11.78,Azure AI,1
Houston,IT,Data Scientist,8,21.77,PyTorch,1
Los Angeles,EdTech,ML Engineer,9,24.05,TensorFlow,1
San Antonio,IT,ML Engineer,4,17.73,ChatGPT,1
Philadelphia,E-commerce,ML Engineer,3,12.51,ChatGPT,1
Philadelphia,EdTech,AI Researcher,3,17.37,TensorFlow,0
Dallas,EdTech,ML Engineer,9,27.02,AWS AI,0
San Diego,Healthcare,AI Engineer,9,23.85,Scikit-learn,1
New York,IT,Data Scientist,4,12.16,ChatGPT,1
New York,Healthcare,AI Engineer,6,18.76,ChatGPT,1
San Jose,Healthcare,AI Researcher,4,18.96,TensorFlow,1
Los Angeles,Finance,Data Scientist,11,23.04,Scikit-learn,1
San Jose,Finance,AI Engineer,8,21.65,AWS AI,0
San Diego,E-commerce,AI Researcher,11,33.02,ChatGPT,1
Phoenix,EdTech,ML Engineer,0,10.48,Azure AI,1
Phoenix,EdTech,Data Scientist,6,19.47,Scikit-learn,1
San Jose,Finance,Data Scientist,2,10.62,Azure AI,0
San Diego,IT,ML Engineer,1,4.56,TensorFlow,1
Philadelphia,Finance,ML Engineer,1,12.33,AWS AI,1
Dallas,Healthcare,ML Engineer,8,24.07,PyTorch,1
New York,IT,Data Scientist,1,5.73,PyTorch,1
New York,EdTech,AI Engineer,9,18.61,ChatGPT,1
Dallas,EdTech,AI Researcher,7,21.37,Azure AI,0
Los Angeles,EdTech,Data Analyst,0,5.85,Azure AI,1
New York,EdTech,Data Analyst,2,7.21,ChatGPT,1
Chicago,Manufacturing,Data Scientist,11,24.95,AWS AI,1
San Diego,Finance,AI Researcher,3,18.2,Azure AI,1
San Diego,EdTech,AI Researcher,10,33.57,Scikit-learn,1
San Diego,Healthcare,ML Engineer,0,7.39,AWS AI,1
Philadelphia,EdTech,AI Engineer,0,3.0,Azure AI,0
Dallas,Healthcare,ML Engineer,0,10.1,Scikit-learn,0
Phoenix,E-commerce,Data Scientist,7,17.34,ChatGPT,1
Los Angeles,EdTech,ML Engineer,9,26.46,Azure AI,1
San Jose,Manufacturing,ML Engineer,2,11.46,Scikit-learn,1
Chicago,EdTech,Data Analyst,4,12.56,Scikit-learn,0
New York,Finance,ML Engineer,1,12.27,PyTorch,0
Houston,EdTech,Data Scientist,11,25.26,ChatGPT,1
Houston,Healthcare,Data Analyst,6,15.01,Scikit-learn,1
San Antonio,Finance,AI Engineer,7,18.32,Azure AI,1
Chicago,Manufacturing,ML Engineer,0,11.83,AWS AI,0
Philadelphia,EdTech,ML Engineer,4,18.01,TensorFlow,0
San Jose,Manufacturing,ML Engineer,5,17.25,ChatGPT,1
Los Angeles,Manufacturing,Data Scientist,11,27.26,PyTorch,0
Chicago,Finance,Data Analyst,4,14.24,Scikit-learn,1
Phoenix,Healthcare,ML Engineer,11,32.75,PyTorch,1
Phoenix,IT,Data Scientist,7,19.32,AWS AI,0
Houston,Finance,Data Scientist,6,17.23,ChatGPT,1
Houston,Manufacturing,AI Researcher,9,27.95,Scikit-learn,1
Chicago,Manufacturing,ML Engineer,7,18.76,AWS AI,1
San Antonio,E-commerce,ML Engineer,1,12.16,Scikit-learn,1
Dallas,E-commerce,Data Scientist,4,13.48,AWS AI,1
San Jose,IT,ML Engineer,0,6.53,AWS AI,1
Dallas,E-commerce,AI Researcher,5,19.75,AWS AI,1
Houston,Healthcare,ML Engineer,1,10.28,Azure AI,1
Houston,Healthcare,ML Engineer,11,32.97,PyTorch,1
Houston,IT,Data Analyst,5,19.91,TensorFlow,1
San Antonio,Healthcare,Data Scientist,7,17.57,Scikit-learn,1
Phoenix,EdTech,Data Analyst,5,11.59,ChatGPT,0
Phoenix,Finance,ML Engineer,11,32.64,PyTorch,1
New York,EdTech,AI Researcher,0,10.25,AWS AI,1
Philadelphia,E-commerce,Data Scientist,11,29.2,Scikit-learn,1
San Diego,IT,AI Engineer,10,26.54,Azure AI,1
New York,E-commerce,ML Engineer,0,10.19,Scikit-learn,1
Los Angeles,EdTech,Data Analyst,9,24.38,PyTorch,0
Los Angeles,E-commerce,Data Scientist,9,21.84,ChatGPT,1
Chicago,Finance,AI Engineer,7,17.5,AWS AI,1
Los Angeles,Manufacturing,Data Scientist,10,26.09,PyTorch,1
San Antonio,E-commerce,AI Engineer,1,4.7,Scikit-learn,1
San Jose,Finance,ML Engineer,11,29.74,Scikit-learn,1
San Jose,Manufacturing,AI Researcher,1,14.66,PyTorch,1
San Jose,EdTech,Data Scientist,0,5.54,ChatGPT,1
Houston,Manufacturing,AI Researcher,4,18.9,TensorFlow,1
San Diego,IT,Data Scientist,1,4.29,PyTorch,0
Los Angeles,Healthcare,AI Engineer,7,18.66,PyTorch,1
Phoenix,Healthcare,AI Researcher,6,21.64,AWS AI,1
San Jose,IT,Data Analyst,6,14.86,TensorFlow,1
Los Angeles,IT,AI Engineer,8,20.53,TensorFlow,1
San Diego,Manufacturing,AI Engineer,7,17.38,AWS AI,1
Los Angeles,IT,Data Analyst,7,19.55,TensorFlow,0
Chicago,IT,Data Analyst,11,25.76,TensorFlow,1
Dallas,EdTech,ML Engineer,11,30.03,Scikit-learn,1
Dallas,EdTech,AI Researcher,10,30.57,PyTorch,1
San Jose,E-commerce,ML Engineer,5,18.62,Azure AI,1
Dallas,E-commerce,Data Scientist,2,10.1,Azure AI,0
San Antonio,E-commerce,ML Engineer,2,11.35,AWS AI,0
Los Angeles,E-commerce,AI Engineer,8,21.33,ChatGPT,1
Houston,IT,Data Analyst,1,5.91,Azure AI,1
San Diego,Manufacturing,AI Engineer,1,10.18,ChatGPT,0
Philadelphia,Finance,AI Engineer,10,22.72,ChatGPT,0
Dallas,Manufacturing,Data Scientist,8,22.43,AWS AI,1
Phoenix,Finance,AI Researcher,11,31.11,Scikit-learn,1
San Jose,EdTech,Data Scientist,7,18.43,PyTorch,0
Houston,EdTech,ML Engineer,6,20.84,Azure AI,1
Dallas,Manufacturing,Data Analyst,2,6.78,PyTorch,0
San Diego,EdTech,ML Engineer,9,28.46,Azure AI,1
Philadelphia,Manufacturing,ML Engineer,1,11.85,PyTorch,1
Phoenix,E-commerce,Data Analyst,2,8.75,TensorFlow,0
Philadelphia,Manufacturing,AI Engineer,9,21.95,ChatGPT,1
Houston,Manufacturing,AI Engineer,3,9.49,PyTorch,1
San Jose,Healthcare,Data Analyst,2,7.24,PyTorch,1
San Antonio,Finance,AI Researcher,3,16.82,AWS AI,0
Dallas,E-commerce,AI Researcher,11,34.17,Azure AI,1
Los Angeles,Manufacturing,AI Researcher,3,15.5,PyTorch,1
Phoenix,IT,ML Engineer,8,23.82,ChatGPT,1
Houston,EdTech,Data Scientist,5,13.03,Azure AI,0
Chicago,EdTech,Data Scientist,5,17.68,ChatGPT,0
Chicago,Healthcare,Data Scientist,1,9.25,PyTorch,1
Dallas,Manufacturing,Data Analyst,6,16.23,PyTorch,1
Dallas,IT,AI Researcher,5,20.66,PyTorch,1
Los Angeles,Healthcare,AI Engineer,0,4.46,Scikit-learn,1
Los Angeles,E-commerce,Data Analyst,0,5.3,ChatGPT,1
Chicago,Finance,AI Researcher,2,14.59,PyTorch,0
Philadelphia,Healthcare,AI Engineer,3,12.96,TensorFlow,1
San Antonio,IT,Data Analyst,5,15.13,ChatGPT,1
Chicago,Healthcare,Data Analyst,0,5.18,Azure AI,0
San Diego,EdTech,AI Researcher,11,35.43,ChatGPT,1
Houston,E-commerce,ML Engineer,6,21.98,Scikit-learn,1
Chicago,EdTech,Data Analyst,7,19.95,PyTorch,1
